Order.Date,Region,Category,Sub.Category,Sales,Profit,Customer.Name,Segment
2012-09-13,West,Furniture,Furnishings,132,55.3896,Ken Dana,Corporate
2012-09-13,West,Furniture,Furnishings,45,12.0609,Ken Dana,Corporate
2012-09-19,West,Furniture,Furnishings,61,19.4688,Frank Carlisle,Home Office
2012-09-22,West,Furniture,Furnishings,205,53.196,Daniel Lacy,Consumer
2012-11-02,West,Furniture,Furnishings,97,33.936,Liz Thompson,Consumer
2012-11-17,West,Furniture,Furnishings,37,15.372,Brian Stugart,Consumer
2012-11-17,West,Furniture,Furnishings,81,29.1456,Brian Stugart,Consumer
2012-12-04,West,Furniture,Furnishings,25,9.0288,Tracy Zic,Consumer
2012-12-05,West,Furniture,Furnishings,44,14.6718,Matt Hagelstein,Corporate
2012-12-12,West,Furniture,Furnishings,167,21.645,Helen Abelman,Consumer
2012-12-14,West,Furniture,Furnishings,29,12.8568,Eric Hoffmann,Consumer
2013-05-07,West,Furniture,Furnishings,42,14.144,Gene McClure,Consumer
2013-05-21,West,Furniture,Furnishings,1049,272.792,Rick Bensley,Home Office
2013-07-08,West,Furniture,Furnishings,216,73.321,Raymond Messe,Consumer
2013-07-26,West,Furniture,Furnishings,69,22.869,Sanjit Chand,Consumer
2013-07-26,West,Furniture,Furnishings,256,81.8432,Sanjit Chand,Consumer
2013-10-14,West,Furniture,Furnishings,43,20.6976,Lena Creighton,Consumer
2013-11-11,West,Furniture,Furnishings,10,2.7944,Ben Ferrer,Home Office
2013-12-02,West,Furniture,Furnishings,32,1.598,Laurel Beltran,Home Office
2013-12-03,West,Furniture,Furnishings,15,5.6628,Keith Dawkins,Corporate
2013-12-13,West,Furniture,Furnishings,384,122.7648,Roy Französisch,Consumer
2013-12-19,West,Furniture,Furnishings,40,11.1776,Jeremy Ellison,Consumer
2013-12-23,West,Furniture,Furnishings,843,202.2528,Duane Noonan,Consumer
2013-12-23,West,Furniture,Furnishings,42,10.9096,Duane Noonan,Consumer
2013-12-25,West,Furniture,Furnishings,44,18.4632,Sean Christensen,Consumer
2014-01-29,West,Furniture,Furnishings,38,12.8316,Beth Thompson,Home Office
2014-02-03,West,Furniture,Furnishings,211,12.6348,Bill Overfelt,Corporate
2014-02-21,West,Furniture,Furnishings,22,7.3359,Helen Wasserman,Corporate
2014-02-27,West,Furniture,Furnishings,92,15.6332,Dave Brooks,Consumer
2014-03-20,West,Furniture,Furnishings,31,12.6813,Sue Ann Reed,Consumer
2014-03-29,West,Furniture,Furnishings,26,10.0624,Dave Hallsten,Corporate
2014-03-29,West,Furniture,Furnishings,22,6.8992,Dave Hallsten,Corporate
2014-03-31,West,Furniture,Furnishings,94,39.564,Alan Barnes,Consumer
2014-04-24,West,Furniture,Furnishings,66,26.544,Jay Fein,Consumer
2014-04-24,West,Furniture,Furnishings,24,7.9662,Jay Fein,Consumer
2014-05-15,West,Furniture,Furnishings,18,6.2152,Pauline Johnson,Consumer
2014-05-21,West,Furniture,Furnishings,7,3.3504,Chuck Clark,Home Office
2014-07-04,West,Furniture,Furnishings,129,54.3438,Maria Bertelson,Consumer
2014-07-09,West,Furniture,Furnishings,146,62.737,Sam Zeldin,Home Office
2014-07-15,West,Furniture,Furnishings,277,49.8042,Toby Carlisle,Consumer
2014-07-15,West,Furniture,Furnishings,19,7.9128,Toby Carlisle,Consumer
2014-08-08,West,Furniture,Furnishings,52,15.525,Jeremy Lonsdale,Consumer
2014-08-13,West,Furniture,Furnishings,55,19.7712,Justin MacKendrick,Consumer
2014-08-22,West,Furniture,Furnishings,130,10.3936,Patrick Ryan,Consumer
2014-08-28,West,Furniture,Furnishings,198,99.23,Dan Reichenbach,Corporate
2014-09-30,West,Furniture,Furnishings,52,15.525,Patrick Gardner,Consumer
2014-10-06,West,Furniture,Furnishings,73,26.973,Greg Guthrie,Corporate
2014-10-15,West,Furniture,Furnishings,9,3.6894,Joni Wasserman,Consumer
2014-10-16,West,Furniture,Furnishings,23,9.3152,Dionis Lloyd,Corporate
2014-11-03,West,Furniture,Furnishings,25,10.5084,Nancy Lomonaco,Home Office
2014-11-10,West,Furniture,Furnishings,47,20.7328,Joel Eaton,Consumer
2014-11-17,West,Furniture,Furnishings,17,5.193,Mick Brown,Consumer
2014-12-02,West,Furniture,Furnishings,630,107.0388,Max Ludwig,Home Office
2014-12-09,West,Furniture,Furnishings,129,15.468,Luke Foster,Consumer
2014-12-15,West,Furniture,Furnishings,26,11.025,Mike Pelletier,Home Office
2014-12-17,West,Furniture,Furnishings,19,7.584,Andy Yotov,Corporate
2014-12-30,West,Furniture,Furnishings,101,37.4144,Ben Peterman,Corporate
2011-04-06,West,Technology,Accessories,300,131.9868,Frank Hawley,Corporate
2011-04-15,West,Furniture,Furnishings,188,76.9816,Paul Stevenson,Home Office
2011-08-25,West,Furniture,Furnishings,6,2.6376,Janet Molinari,Corporate
2011-08-25,West,Technology,Accessories,95,30.432,Janet Molinari,Corporate
2011-09-29,West,Furniture,Furnishings,205,53.196,Arthur Prichep,Consumer
2011-10-31,West,Technology,Accessories,252,47.8629,Greg Guthrie,Corporate
2011-11-23,West,Technology,Accessories,30,6.2979,Sanjit Chand,Consumer
2011-12-16,West,Furniture,Furnishings,44,14.6718,Chad Cunningham,Home Office
2011-12-16,West,Technology,Accessories,395,39.5,Chad Cunningham,Home Office
2012-01-13,West,Furniture,Furnishings,465,92.97,Philip Brown,Consumer
2012-01-13,West,Furniture,Furnishings,78,38.024,Philip Brown,Consumer
2012-03-23,West,Technology,Accessories,240,86.3892,Alice McCarthy,Corporate
2012-04-13,West,Furniture,Furnishings,38,15.8256,Bill Tyler,Corporate
2012-10-20,West,Furniture,Furnishings,75,23.9232,Stewart Visinsky,Consumer
2012-11-03,West,Furniture,Furnishings,43,16.614,Corinna Mitchell,Home Office
2012-11-03,West,Technology,Accessories,90,37.7874,Corinna Mitchell,Home Office
2012-12-08,West,Technology,Accessories,236,40.12,Yana Sorensen,Corporate
2012-12-12,West,Technology,Accessories,300,128.9742,Karen Daniels,Consumer
2013-01-23,West,Furniture,Furnishings,60,21.5964,Christy Brittain,Consumer
2013-04-09,West,Furniture,Furnishings,25,10.374,Clytie Kelty,Consumer
2013-05-22,West,Technology,Accessories,66,27.1666,Logan Haushalter,Consumer
2013-05-29,West,Technology,Accessories,132,7.896,Clay Ludtke,Consumer
2013-08-16,West,Furniture,Furnishings,312,43.6842,Bill Donatelli,Consumer
2013-08-22,West,Technology,Accessories,255,91.7892,Scot Coram,Corporate
2013-11-04,West,Technology,Accessories,83,29.0325,Phillip Flathmann,Consumer
2013-11-11,West,Furniture,Furnishings,467,191.6586,Arianne Irving,Consumer
2013-12-04,West,Furniture,Furnishings,112,51.474,Neoma Murray,Consumer
2013-12-04,West,Technology,Accessories,1650,659.98,Neoma Murray,Consumer
2013-12-19,West,Furniture,Furnishings,184,62.5056,Henry Goldwyn,Corporate
2014-01-03,West,Technology,Accessories,17,5.8065,Fred Wasserman,Corporate
2014-01-17,West,Furniture,Furnishings,28,8.0968,Jack O'Briant,Corporate
2014-02-19,West,Technology,Accessories,110,47.0979,Cynthia Voltz,Corporate
2014-02-20,West,Furniture,Furnishings,45,12.0609,Emily Ducich,Home Office
2014-05-23,West,Technology,Accessories,68,25.3302,Eric Hoffmann,Consumer
2014-06-04,West,Technology,Accessories,45,8.5025,Saphhira Shifley,Corporate
2014-06-30,West,Technology,Accessories,62,22.4316,William Brown,Consumer
2014-09-03,West,Furniture,Furnishings,512,132.99,Marc Harrigan,Home Office
2014-10-01,West,Technology,Accessories,160,47.994,Bradley Talbott,Home Office
2014-10-13,West,Technology,Accessories,436,130.752,Robert Waldorf,Consumer
2014-11-28,West,Furniture,Furnishings,19,6.0288,Bill Donatelli,Consumer
2014-12-23,West,Technology,Accessories,475,142.485,Chad McGuire,Consumer
2011-01-21,West,Furniture,Furnishings,19,5.79,Mark Van Huff,Consumer
2011-03-26,West,Technology,Accessories,66,8.619,Jonathan Doherty,Corporate
2011-04-03,West,Technology,Accessories,62,22.4316,Katrina Edelman,Corporate
2011-04-03,West,Technology,Accessories,160,57.5928,Katrina Edelman,Corporate
2011-04-06,West,Furniture,Furnishings,33,12.9129,Andy Yotov,Corporate
2011-04-06,West,Furniture,Furnishings,92,15.6332,Andy Yotov,Corporate
2011-04-20,West,Furniture,Furnishings,60,27.5632,Benjamin Patterson,Consumer
2011-06-09,West,Furniture,Furnishings,49,14.1694,Brosina Hoffman,Consumer
2011-08-19,West,Furniture,Furnishings,289,26.0316,David Wiener,Corporate
2011-08-26,West,Technology,Accessories,177,22.984,Frank Merwin,Home Office
2011-11-05,West,Furniture,Furnishings,20,8.8176,Deanra Eno,Home Office
2011-11-15,West,Furniture,Furnishings,10,3.2352,Shahid Shariari,Consumer
2011-11-15,West,Technology,Accessories,772,146.7693,Shahid Shariari,Consumer
2011-12-24,West,Furniture,Furnishings,24,5.5177,Ben Ferrer,Home Office
2011-12-24,West,Technology,Accessories,63,13.1985,Ben Ferrer,Home Office
2012-01-30,West,Furniture,Furnishings,227,81.8496,Charles Crestani,Consumer
2012-02-03,West,Furniture,Furnishings,137,41.076,Rick Wilson,Corporate
2012-03-16,West,Furniture,Furnishings,43,18.1146,Monica Federle,Corporate
2012-03-28,West,Technology,Accessories,166,24.936,Alan Barnes,Consumer
2012-06-04,West,Technology,Accessories,120,35.994,Becky Pak,Consumer
2012-06-04,West,Technology,Accessories,990,395.988,Becky Pak,Consumer
2012-06-19,West,Furniture,Furnishings,13,4.0192,Logan Haushalter,Consumer
2012-08-28,West,Furniture,Furnishings,4,1.7472,Cassandra Brandow,Consumer
2012-09-10,West,Furniture,Furnishings,107,33.0708,Frank Atkinson,Corporate
2012-09-18,West,Furniture,Furnishings,24,10.248,George Bell,Corporate
2012-09-24,West,Furniture,Furnishings,15,4.6221,Shaun Chance,Corporate
2012-10-19,West,Technology,Accessories,270,97.2,Robert Marley,Home Office
2012-11-24,West,Furniture,Furnishings,80,22.3328,Kunst Miller,Consumer
2012-11-24,West,Technology,Accessories,14,6.1512,Kunst Miller,Consumer
2012-11-27,West,Technology,Accessories,108,22.6737,Steve Nguyen,Home Office
2012-12-04,West,Furniture,Furnishings,36,13.832,Harry Marie,Corporate
2012-12-05,West,Technology,Accessories,39,17.55,George Bell,Corporate
2012-12-07,West,Furniture,Furnishings,80,28.7712,Melanie Seite,Consumer
2012-12-14,West,Furniture,Furnishings,15,5.1816,Paul Prost,Home Office
2012-12-14,West,Technology,Accessories,50,10.5,Ashley Jarboe,Consumer
2012-12-19,West,Technology,Accessories,1266,556.974,James Galang,Consumer
2013-01-16,West,Technology,Accessories,91,11.7741,Eric Hoffmann,Consumer
2013-02-21,West,Technology,Accessories,13,0.7794,Matthew Clasen,Corporate
2013-02-22,West,Technology,Accessories,36,15.2208,Tracy Zic,Consumer
2013-03-11,West,Technology,Accessories,27,5.1015,Rick Huthwaite,Home Office
2013-05-17,West,Furniture,Furnishings,283,19.7988,Sanjit Chand,Consumer
2013-05-31,West,Furniture,Furnishings,168,11.7488,Jason Gross,Corporate
2013-08-31,West,Furniture,Furnishings,47,15.9936,Bruce Geld,Consumer
2013-09-03,West,Furniture,Furnishings,95,31.2444,Lena Radford,Consumer
2013-09-30,West,Technology,Accessories,36,15.2208,Maris LaWare,Consumer
2013-10-22,West,Furniture,Furnishings,20,5.5888,Carlos Soltero,Consumer
2013-10-25,West,Technology,Accessories,360,21.5988,Victoria Wilson,Corporate
2013-10-25,West,Technology,Accessories,100,21.0,Victoria Wilson,Corporate
2013-11-07,West,Furniture,Furnishings,239,26.2416,Lindsay Shagiari,Home Office
2013-11-16,West,Technology,Accessories,99,40.7499,Stewart Carmichael,Corporate
2013-11-25,West,Technology,Accessories,560,190.3728,Sung Pak,Corporate
2013-11-25,West,Technology,Accessories,660,217.767,Sung Pak,Corporate
2013-11-25,West,Furniture,Furnishings,10,3.0814,Alyssa Tate,Home Office
2013-11-27,West,Furniture,Furnishings,595,297.69,Maribeth Schnelling,Consumer
2013-12-16,West,Furniture,Furnishings,15,4.2804,Benjamin Patterson,Consumer
2013-12-26,West,Technology,Accessories,254,76.272,Grace Kelly,Corporate
2014-01-02,West,Furniture,Furnishings,474,199.2606,Steven Cartwright,Consumer
2014-02-03,West,Furniture,Furnishings,86,29.3284,John Lee,Consumer
2014-02-10,West,Furniture,Furnishings,21,6.5472,Marina Lichtenstein,Corporate
2014-03-03,West,Technology,Accessories,480,52.7934,Maribeth Yedwab,Corporate
2014-03-04,West,Technology,Accessories,1049,440.7648,Ed Jacobs,Consumer
2014-04-03,West,Furniture,Furnishings,25,6.5286,Jamie Frazer,Consumer
2014-04-18,West,Technology,Accessories,275,46.7313,Pamela Stobb,Consumer
2014-05-03,West,Technology,Accessories,160,59.0372,Elizabeth Moffitt,Corporate
2014-05-08,West,Technology,Accessories,80,28.7964,Adam Bellavance,Home Office
2014-07-12,West,Technology,Accessories,1287,244.6155,Karen Bern,Corporate
2014-07-27,West,Technology,Accessories,1650,659.98,George Zrebassa,Corporate
2014-08-30,West,Furniture,Furnishings,148,41.4456,Rick Wilson,Corporate
2014-09-08,West,Furniture,Furnishings,20,8.2992,Allen Goldenen,Consumer
2014-09-08,West,Furniture,Furnishings,48,2.397,Jasper Cacioppo,Consumer
2014-09-10,West,Technology,Accessories,160,51.1872,Matt Connell,Corporate
2014-09-13,West,Furniture,Furnishings,8,3.0096,Jessica Myrick,Consumer
2014-09-20,West,Technology,Accessories,150,31.4895,Dave Poirier,Corporate
2014-09-29,West,Furniture,Furnishings,9,4.4352,Bruce Degenhardt,Consumer
2014-10-08,West,Technology,Accessories,1116,200.8638,Mike Gockenbach,Consumer
2014-11-07,West,Furniture,Furnishings,9,2.9682,Zuschuss Carroll,Consumer
2014-11-12,West,Furniture,Furnishings,35,11.8728,Thomas Brumley,Home Office
2014-11-17,West,Furniture,Furnishings,12,4.4712,Lena Creighton,Consumer
2014-11-17,West,Furniture,Furnishings,120,23.988,Lena Creighton,Consumer
2014-11-20,West,Furniture,Furnishings,19,7.106,Mick Crebagga,Consumer
2011-04-26,Central,Technology,Phones,684,-24.2715,Roy Collins,Consumer
2011-05-15,Central,Technology,Phones,194,72.9675,Kelly Williams,Consumer
2011-08-08,Central,Technology,Machines,249,70.218,Jason Fortune-,Consumer
2011-08-26,Central,Technology,Copiers,538,-19.017,Thomas Boland,Corporate
2011-11-04,Central,Technology,Machines,820,183.288,Heather Kirkland,Corporate
2011-11-04,Central,Technology,Machines,227,26.6265,Heather Kirkland,Corporate
2011-11-09,Central,Technology,Phones,643,52.965,Alan Shonely,Consumer
2011-12-02,Central,Technology,Copiers,379,151.677,Alan Hwang,Consumer
2011-12-02,Central,Technology,Machines,219,82.4775,Alan Hwang,Consumer
2011-12-02,Central,Technology,Machines,95,-0.0495,Dave Hallsten,Corporate
2012-03-20,Central,Technology,Phones,166,15.651,Art Foster,Consumer
2012-05-22,Central,Technology,Copiers,360,29.5695,Keith Dawkins,Corporate
2012-06-07,Central,Technology,Phones,286,-6.756,Mark Hamilton,Consumer
2012-08-06,Central,Technology,Phones,205,62.7525,Michael Kennedy,Corporate
2012-08-28,Central,Technology,Phones,625,29.2275,Erica Smith,Consumer
2012-08-30,Central,Technology,Copiers,1894,-111.4995,Andrew Allen,Consumer
2012-08-31,Central,Technology,Copiers,632,252.795,Herbert Flentye,Consumer
2012-09-01,Central,Technology,Machines,454,-74.793,Katherine Murray,Home Office
2012-09-21,Central,Technology,Phones,125,39.573,Sanjit Engle,Consumer
2012-09-28,Central,Technology,Copiers,1136,-53.529,Shirley Jackson,Consumer
2012-09-29,Central,Technology,Machines,2017,-0.054,Paul MacIntyre,Consumer
2012-09-29,Central,Technology,Phones,1082,89.07,Paul MacIntyre,Consumer
2012-10-18,Central,Technology,Phones,593,69.675,Cynthia Delaney,Home Office
2012-10-25,Central,Technology,Machines,286,40.392,Tamara Willingham,Home Office
2012-11-07,Central,Technology,Machines,369,147.5625,Steve Chapman,Corporate
2012-11-10,Central,Technology,Copiers,328,19.305,Tamara Chand,Corporate
2012-12-14,Central,Technology,Copiers,1003,354.06,Dave Brooks,Consumer
2012-12-20,Central,Technology,Machines,1239,14.4315,Luke Schmidt,Corporate
2012-12-27,Central,Technology,Phones,236,49.869,Cynthia Arntzen,Consumer
2012-12-31,Central,Technology,Copiers,242,-28.494,Tom Ashbrook,Home Office
2013-03-08,Central,Technology,Phones,779,-0.12,Ellis Ballard,Corporate
2013-04-05,Central,Technology,Machines,137,-6.4275,Brian Stugart,Consumer
2013-04-05,Central,Technology,Phones,1623,133.605,Brian Stugart,Consumer
2013-04-25,Central,Technology,Machines,796,46.7955,Clytie Kelty,Consumer
2013-04-30,Central,Technology,Machines,2037,359.3025,Lindsay Williams,Corporate
2013-06-28,Central,Technology,Machines,299,-24.645,Melanie Seite,Consumer
2013-08-02,Central,Technology,Machines,171,-2.04,Caroline Jumper,Consumer
2013-08-03,Central,Technology,Copiers,1221,416.52,Randy Ferguson,Corporate
2013-08-14,Central,Technology,Copiers,814,95.6325,Scot Wooten,Consumer
2013-08-14,Central,Technology,Machines,215,70.902,Scot Wooten,Consumer
2013-09-28,Central,Technology,Phones,1086,268.287,Nicole Hansen,Corporate
2013-10-16,Central,Technology,Machines,1306,107.487,Dave Brooks,Consumer
2013-10-29,Central,Technology,Phones,111,-14.379,Erin Smith,Corporate
2013-12-02,Central,Technology,Phones,129,9.087,Maribeth Dona,Consumer
2013-12-07,Central,Technology,Machines,214,17.64,Liz MacKendrick,Consumer
2013-12-09,Central,Technology,Phones,232,95.322,Jim Sink,Corporate
2014-01-01,Central,Technology,Phones,332,-43.137,Alan Shonely,Consumer
2014-01-01,Central,Technology,Machines,677,-111.6225,Fred Harton,Consumer
2014-01-09,Central,Technology,Machines,1021,-48.108,Tiffany House,Corporate
2014-01-28,Central,Technology,Copiers,301,92.16,Lynn Smith,Consumer
2014-03-18,Central,Technology,Copiers,1076,-38.034,Rachel Payne,Corporate
2014-03-18,Central,Technology,Copiers,1506,-265.761,Rachel Payne,Corporate
2014-03-21,Central,Technology,Machines,135,36.486,Kelly Andreada,Consumer
2014-04-21,Central,Technology,Copiers,203,83.748,Jay Kimmel,Consumer
2014-04-28,Central,Technology,Copiers,1448,596.0535,Katrina Bavinger,Home Office
2014-05-19,Central,Technology,Phones,284,43.371,Patrick Ryan,Consumer
2014-05-20,Central,Technology,Copiers,379,-13.446,Mark Hamilton,Consumer
2014-06-16,Central,Technology,Phones,427,-50.358,Carol Triggs,Consumer
2014-08-05,Central,Technology,Machines,308,68.733,Darrin Van Huff,Corporate
2014-08-06,Central,Technology,Copiers,448,147.681,Michelle Ellison,Corporate
2014-08-21,Central,Technology,Copiers,630,222.36,Lena Radford,Consumer
2014-08-28,Central,Technology,Copiers,484,28.3995,Ken Dana,Corporate
2014-09-23,Central,Technology,Copiers,487,-22.941,Anthony Rawles,Corporate
2014-10-13,Central,Technology,Machines,1139,187.53,Anthony Rawles,Corporate
2014-10-22,Central,Technology,Machines,796,-74.9205,Toby Swindell,Consumer
2014-11-17,Central,Technology,Copiers,646,45.585,Chris Selesnick,Corporate
2014-11-17,Central,Technology,Phones,318,104.5845,Chris Selesnick,Corporate
2014-11-24,Central,Technology,Machines,513,-90.567,Andy Gerbode,Corporate
2014-12-08,Central,Technology,Phones,214,70.56,Steven Roelle,Home Office
2014-12-24,Central,Technology,Phones,620,218.865,Jocasta Rupert,Consumer
2011-08-09,Central,Furniture,Chairs,215,16.74,Mitch Willingham,Corporate
2011-08-21,Central,Furniture,Bookcases,396,83.592,Frank Olsen,Consumer
2011-09-20,Central,Furniture,Chairs,152,6.756,Sonia Cooley,Consumer
2011-11-09,Central,Furniture,Chairs,188,22.869,Alan Shonely,Consumer
2011-11-30,Central,Furniture,Chairs,689,83.853,Victoria Brennan,Corporate
